"Row ID","Order ID","Order Date","Ship Date","Ship Mode","Customer ID","Customer Name",Segment,Country,City,State,"Postal Code",Region,"Product ID",Category,Sub-Category,Sales,"Year ( Order Date )","Month ( Order date )","Month number"
2204,CA-2016-138002,"Tuesday, September 6, 2016","Monday, September 12, 2016","Standard Class",BT-11305,"Beth Thompson","Home Office","United States",Seattle,Washington,98103,West,FUR-FU-10004748,Furniture,Furnishings,191.82,2016,September,9
2205,CA-2016-128860,"Wednesday, June 29, 2016","Tuesday, July 5, 2016","Standard Class",SC-20725,"Steven Cartwright",Consumer,"United States",Lancaster,Pennsylvania,17602,East,FUR-FU-10001473,Furniture,Furnishings,20.104,2016,June,6
2213,CA-2018-107874,"Wednesday, November 21, 2018","Sunday, November 25, 2018","Standard Class",SW-20275,"Scott Williamson",Consumer,"United States","New York City","New York",10035,East,FUR-FU-10003535,Furniture,Furnishings,27.42,2018,November,11
2232,CA-2018-157091,"Tuesday, June 26, 2018","Sunday, July 1, 2018","Standard Class",DB-13405,"Denny Blanton",Consumer,"United States","La Porte",Indiana,46350,Central,FUR-FU-10000293,Furniture,Furnishings,526.45,2018,June,6
2239,CA-2018-166849,"Friday, April 20, 2018","Thursday, April 26, 2018","Standard Class",SJ-20125,"Sanjit Jacobs","Home Office","United States",Chicago,Illinois,60610,Central,FUR-FU-10004597,Furniture,Furnishings,44.4,2018,April,4
2257,CA-2017-164091,"Sunday, September 17, 2017","Friday, September 22, 2017","Standard Class",LA-16780,"Laura Armstrong",Corporate,"United States",Bangor,Maine,4401,East,FUR-FU-10004952,Furniture,Furnishings,109.48,2017,September,9
2292,CA-2016-149342,"Wednesday, April 20, 2016","Monday, April 25, 2016","Standard Class",TS-21160,"Theresa Swint",Corporate,"United States",Columbus,Georgia,31907,South,FUR-FU-10002937,Furniture,Furnishings,595.38,2016,April,4
2295,CA-2018-127929,"Sunday, December 23, 2018","Thursday, December 27, 2018","Standard Class",FM-14215,"Filia McAdams",Corporate,"United States",Middletown,Connecticut,6457,East,FUR-FU-10003708,Furniture,Furnishings,181.95,2018,December,12
2297,CA-2016-113145,"Tuesday, November 1, 2016","Saturday, November 5, 2016","Standard Class",VD-21670,"Valerie Dominguez",Consumer,"United States","New York City","New York",10011,East,FUR-FU-10000965,Furniture,Furnishings,259.7,2016,November,11
2330,US-2016-147739,"Sunday, December 25, 2016","Thursday, December 29, 2016","Standard Class",JD-16150,"Justin Deggeller",Corporate,"United States",Philadelphia,Pennsylvania,19140,East,FUR-FU-10001468,Furniture,Furnishings,547.136,2016,December,12
2364,US-2017-108637,"Monday, March 13, 2017","Saturday, March 18, 2017","Standard Class",AB-10060,"Adam Bellavance","Home Office","United States",Waynesboro,Virginia,22980,South,FUR-FU-10004864,Furniture,Furnishings,127.88,2017,March,3
2369,US-2017-129469,"Saturday, September 23, 2017","Wednesday, September 27, 2017","Standard Class",KL-16555,"Kelly Lampkin",Corporate,"United States",Fairfield,Ohio,45014,East,FUR-FU-10002298,Furniture,Furnishings,532.704,2017,September,9
2382,CA-2017-118052,"Saturday, May 6, 2017","Wednesday, May 10, 2017","Standard Class",BE-11455,"Brad Eason","Home Office","United States",Lorain,Ohio,44052,East,FUR-FU-10004848,Furniture,Furnishings,54.712,2017,May,5
2393,US-2016-127040,"Tuesday, December 6, 2016","Saturday, December 10, 2016","Standard Class",SG-20605,"Speros Goranitis",Consumer,"United States","New York City","New York",10009,East,FUR-FU-10002878,Furniture,Furnishings,113.92,2016,December,12
2430,CA-2017-169922,"Sunday, June 11, 2017","Saturday, June 17, 2017","Standard Class",MZ-17515,"Mary Zewe",Corporate,"United States",Arlington,Texas,76017,Central,FUR-FU-10004415,Furniture,Furnishings,12.544,2017,June,6
2432,CA-2018-129805,"Friday, December 28, 2018","Wednesday, January 2, 2019","Standard Class",HM-14860,"Harry Marie",Corporate,"United States",Seattle,Washington,98103,West,FUR-FU-10001935,Furniture,Furnishings,7.4,2018,December,12
2437,CA-2018-140053,"Tuesday, July 3, 2018","Tuesday, July 10, 2018","Standard Class",CA-12265,"Christina Anderson",Consumer,"United States",Farmington,"New Mexico",87401,West,FUR-FU-10003708,Furniture,Furnishings,545.85,2018,July,7
2440,CA-2018-139948,"Tuesday, July 17, 2018","Sunday, July 22, 2018","Standard Class",SW-20455,"Shaun Weien",Consumer,"United States",Tampa,Florida,33614,South,FUR-FU-10002597,Furniture,Furnishings,7.904,2018,July,7
2471,US-2017-135923,"Sunday, January 22, 2017","Saturday, January 28, 2017","Standard Class",CM-11935,"Carlos Meador",Consumer,"United States",Fayetteville,"North Carolina",28314,South,FUR-FU-10002107,Furniture,Furnishings,14.272,2017,January,1
2518,CA-2018-123134,"Wednesday, May 2, 2018","Monday, May 7, 2018","Standard Class",DW-13585,"Dorothy Wardle",Corporate,"United States",Westfield,"New Jersey",7090,East,FUR-FU-10003975,Furniture,Furnishings,129.93,2018,May,5
2542,CA-2017-144792,"Sunday, April 30, 2017","Thursday, May 4, 2017","Standard Class",KD-16615,"Ken Dana",Corporate,"United States",Scottsdale,Arizona,85254,West,FUR-FU-10002759,Furniture,Furnishings,111.888,2017,April,4
2552,CA-2018-101042,"Monday, November 19, 2018","Friday, November 23, 2018","Standard Class",AB-10105,"Adrian Barton",Consumer,"United States",Henderson,Kentucky,42420,South,FUR-FU-10004665,Furniture,Furnishings,821.88,2018,November,11
2557,US-2017-126844,"Sunday, October 8, 2017","Saturday, October 14, 2017","Standard Class",BW-11110,"Bart Watters",Corporate,"United States",Houston,Texas,77070,Central,FUR-FU-10004909,Furniture,Furnishings,51.712,2017,October,10
2574,CA-2018-145128,"Monday, July 9, 2018","Saturday, July 14, 2018","Standard Class",SM-20320,"Sean Miller","Home Office","United States",Lafayette,Indiana,47905,Central,FUR-FU-10000293,Furniture,Furnishings,526.45,2018,July,7
2579,US-2015-155502,"Monday, January 26, 2015","Saturday, January 31, 2015","Standard Class",SD-20485,"Shirley Daniels","Home Office","United States",Alexandria,Virginia,22304,South,FUR-FU-10004587,Furniture,Furnishings,62.82,2015,January,1
2584,US-2015-155502,"Monday, January 26, 2015","Saturday, January 31, 2015","Standard Class",SD-20485,"Shirley Daniels","Home Office","United States",Alexandria,Virginia,22304,South,FUR-FU-10001847,Furniture,Furnishings,12.42,2015,January,1
2588,CA-2018-131695,"Saturday, June 30, 2018","Friday, July 6, 2018","Standard Class",RA-19285,"Ralph Arnett",Consumer,"United States","New York City","New York",10024,East,FUR-FU-10002045,Furniture,Furnishings,22.23,2018,June,6
2591,US-2017-115455,"Friday, September 8, 2017","Thursday, September 14, 2017","Standard Class",SE-20110,"Sanjit Engle",Consumer,"United States",Wheeling,Illinois,60090,Central,FUR-FU-10004671,Furniture,Furnishings,14.136,2017,September,9
2613,CA-2015-127446,"Wednesday, November 25, 2015","Monday, November 30, 2015","Standard Class",MC-17590,"Matt Collister",Corporate,"United States",Arlington,Texas,76017,Central,FUR-FU-10000221,Furniture,Furnishings,6.096,2015,November,11
2632,US-2018-110604,"Tuesday, May 15, 2018","Sunday, May 20, 2018","Standard Class",JF-15295,"Jason Fortune-",Consumer,"United States",Seattle,Washington,98103,West,FUR-FU-10000076,Furniture,Furnishings,39.96,2018,May,5
2694,CA-2017-138079,"Sunday, January 22, 2017","Saturday, January 28, 2017","Standard Class",AJ-10795,"Anthony Johnson",Corporate,"United States",Seattle,Washington,98115,West,FUR-FU-10001475,Furniture,Furnishings,109.9,2017,January,1
2695,CA-2015-143182,"Thursday, October 15, 2015","Tuesday, October 20, 2015","Standard Class",DL-12865,"Dan Lawera",Consumer,"United States",Hialeah,Florida,33012,South,FUR-FU-10004270,Furniture,Furnishings,15.384,2015,October,10
2701,CA-2015-145317,"Wednesday, March 18, 2015","Monday, March 23, 2015","Standard Class",SM-20320,"Sean Miller","Home Office","United States",Jacksonville,Florida,32216,South,FUR-FU-10004270,Furniture,Furnishings,30.768,2015,March,3
2703,CA-2015-145317,"Wednesday, March 18, 2015","Monday, March 23, 2015","Standard Class",SM-20320,"Sean Miller","Home Office","United States",Jacksonville,Florida,32216,South,FUR-FU-10001986,Furniture,Furnishings,122.352,2015,March,3
2732,CA-2018-104801,"Tuesday, February 13, 2018","Monday, February 19, 2018","Standard Class",FH-14350,"Fred Harton",Consumer,"United States",Seattle,Washington,98105,West,FUR-FU-10004017,Furniture,Furnishings,107.53,2018,February,2
2759,CA-2017-146171,"Saturday, March 11, 2017","Wednesday, March 15, 2017","Standard Class",JP-16135,"Julie Prescott","Home Office","United States",Columbus,Georgia,31907,South,FUR-FU-10004270,Furniture,Furnishings,76.92,2017,March,3
2779,CA-2018-108322,"Monday, April 30, 2018","Saturday, May 5, 2018","Standard Class",SS-20140,"Saphhira Shifley",Corporate,"United States","Pompano Beach",Florida,33068,South,FUR-FU-10001935,Furniture,Furnishings,23.68,2018,April,4
2788,US-2015-117744,"Wednesday, December 2, 2015","Sunday, December 6, 2015","Standard Class",MD-17860,"Michael Dominguez",Corporate,"United States","Corpus Christi",Texas,78415,Central,FUR-FU-10001588,Furniture,Furnishings,58.36,2015,December,12
2790,US-2015-117744,"Wednesday, December 2, 2015","Sunday, December 6, 2015","Standard Class",MD-17860,"Michael Dominguez",Corporate,"United States","Corpus Christi",Texas,78415,Central,FUR-FU-10002759,Furniture,Furnishings,39.96,2015,December,12
2803,CA-2018-143329,"Saturday, November 3, 2018","Thursday, November 8, 2018","Standard Class",DL-13330,"Denise Leinenbach",Consumer,"United States","Las Cruces","New Mexico",88001,West,FUR-FU-10000629,Furniture,Furnishings,41.37,2018,November,11
2818,CA-2016-104626,"Thursday, September 1, 2016","Thursday, September 8, 2016","Standard Class",DR-12940,"Daniel Raglin","Home Office","United States",Franklin,Massachusetts,2038,East,FUR-FU-10000308,Furniture,Furnishings,124.36,2016,September,9
2848,CA-2018-157854,"Sunday, April 8, 2018","Sunday, April 15, 2018","Standard Class",DM-13345,"Denise Monton",Corporate,"United States",Roswell,Georgia,30076,South,FUR-FU-10003832,Furniture,Furnishings,56.28,2018,April,4
2870,CA-2018-143861,"Tuesday, June 12, 2018","Tuesday, June 19, 2018","Standard Class",LC-16885,"Lena Creighton",Consumer,"United States","Saint Petersburg",Florida,33710,South,FUR-FU-10001546,Furniture,Furnishings,17.088,2018,June,6
2895,CA-2018-139913,"Tuesday, October 23, 2018","Monday, October 29, 2018","Standard Class",JC-16105,"Julie Creighton",Corporate,"United States",Rochester,"New York",14609,East,FUR-FU-10000771,Furniture,Furnishings,69.08,2018,October,10
2930,CA-2018-143434,"Sunday, November 18, 2018","Saturday, November 24, 2018","Standard Class",ME-17320,"Maria Etezadi","Home Office","United States",Saginaw,Michigan,48601,Central,FUR-FU-10002597,Furniture,Furnishings,19.76,2018,November,11
2967,CA-2015-162866,"Sunday, December 27, 2015","Thursday, December 31, 2015","Standard Class",Co-12640,Corey-Lock,Consumer,"United States",Skokie,Illinois,60076,Central,FUR-FU-10001473,Furniture,Furnishings,32.952,2015,December,12
2981,CA-2016-139850,"Sunday, June 12, 2016","Friday, June 17, 2016","Standard Class",GB-14575,"Giulietta Baptist",Consumer,"United States",Philadelphia,Pennsylvania,19134,East,FUR-FU-10003623,Furniture,Furnishings,43.296,2016,June,6
2986,CA-2017-139269,"Thursday, May 25, 2017","Tuesday, May 30, 2017","Standard Class",JB-16045,"Julia Barnett","Home Office","United States",Columbus,Georgia,31907,South,FUR-FU-10000755,Furniture,Furnishings,24.96,2017,May,5
2998,CA-2015-138317,"Sunday, June 21, 2015","Thursday, June 25, 2015","Standard Class",NW-18400,"Natalie Webber",Consumer,"United States",Philadelphia,Pennsylvania,19120,East,FUR-FU-10000550,Furniture,Furnishings,3.984,2015,June,6
3018,US-2017-160528,"Wednesday, August 23, 2017","Wednesday, August 30, 2017","Standard Class",MH-18115,"Mick Hernandez","Home Office","United States",Pharr,Texas,78577,Central,FUR-FU-10004973,Furniture,Furnishings,22.608,2017,August,8
3022,CA-2016-123568,"Tuesday, November 8, 2016","Monday, November 14, 2016","Standard Class",SC-20095,"Sanjit Chand",Consumer,"United States","West Jordan",Utah,84084,West,FUR-FU-10004090,Furniture,Furnishings,66.69,2016,November,11
3027,CA-2018-169054,"Sunday, April 22, 2018","Thursday, April 26, 2018","Standard Class",MO-17800,"Meg O'Connel","Home Office","United States",Philadelphia,Pennsylvania,19140,East,FUR-FU-10001488,Furniture,Furnishings,254.352,2018,April,4
3039,US-2016-123960,"Saturday, June 11, 2016","Thursday, June 16, 2016","Standard Class",BD-11605,"Brian Dahlen",Consumer,"United States",Monroe,Louisiana,71203,South,FUR-FU-10004666,Furniture,Furnishings,29.16,2016,June,6
3041,US-2017-147991,"Friday, May 5, 2017","Tuesday, May 9, 2017","Standard Class",ZD-21925,"Zuschuss Donatelli",Consumer,"United States",Chattanooga,Tennessee,37421,South,FUR-FU-10004270,Furniture,Furnishings,16.72,2017,May,5
3051,US-2018-148054,"Saturday, October 6, 2018","Thursday, October 11, 2018","Standard Class",NZ-18565,"Nick Zandusky","Home Office","United States",Meridian,Idaho,83642,West,FUR-FU-10003247,Furniture,Furnishings,41.96,2018,October,10
3072,CA-2015-119375,"Tuesday, November 17, 2015","Sunday, November 22, 2015","Standard Class",YC-21895,"Yoseph Carroll",Corporate,"United States",Newark,Delaware,19711,East,FUR-FU-10002379,Furniture,Furnishings,124.41,2015,November,11
3077,CA-2015-143903,"Monday, July 20, 2015","Friday, July 24, 2015","Standard Class",KM-16375,"Katherine Murray","Home Office","United States",Dallas,Texas,75217,Central,FUR-FU-10003724,Furniture,Furnishings,16.74,2015,July,7
3087,CA-2018-118773,"Friday, February 9, 2018","Wednesday, February 14, 2018","Standard Class",TP-21415,"Tom Prescott",Consumer,"United States",Houston,Texas,77070,Central,FUR-FU-10000550,Furniture,Furnishings,3.984,2018,February,2
3140,CA-2018-164168,"Monday, November 12, 2018","Sunday, November 18, 2018","Standard Class",LS-16975,"Lindsay Shagiari","Home Office","United States",Dallas,Texas,75081,Central,FUR-FU-10001756,Furniture,Furnishings,22.848,2018,November,11
3179,CA-2018-105235,"Wednesday, December 5, 2018","Tuesday, December 11, 2018","Standard Class",SM-20950,"Suzanne McNair",Corporate,"United States","New York City","New York",10011,East,FUR-FU-10001487,Furniture,Furnishings,20.94,2018,December,12
3180,CA-2018-105235,"Wednesday, December 5, 2018","Tuesday, December 11, 2018","Standard Class",SM-20950,"Suzanne McNair",Corporate,"United States","New York City","New York",10011,East,FUR-FU-10000521,Furniture,Furnishings,58.68,2018,December,12
3241,US-2017-127971,"Monday, November 20, 2017","Monday, November 27, 2017","Standard Class",DW-13195,"David Wiener",Corporate,"United States",Houston,Texas,77095,Central,FUR-FU-10000023,Furniture,Furnishings,7.068,2017,November,11
3284,CA-2015-159478,"Wednesday, September 30, 2015","Tuesday, October 6, 2015","Standard Class",MH-17785,"Maya Herman",Corporate,"United States","New York City","New York",10035,East,FUR-FU-10000221,Furniture,Furnishings,15.24,2015,September,9
3303,US-2015-159926,"Wednesday, November 18, 2015","Sunday, November 22, 2015","Standard Class",CS-11950,"Carlos Soltero",Consumer,"United States",Philadelphia,Pennsylvania,19140,East,FUR-FU-10001473,Furniture,Furnishings,60.312,2015,November,11
3324,CA-2016-120810,"Saturday, July 23, 2016","Wednesday, July 27, 2016","Standard Class",TH-21550,"Tracy Hopkins","Home Office","United States","New York City","New York",10009,East,FUR-FU-10002253,Furniture,Furnishings,128.82,2016,July,7
3334,CA-2018-122595,"Friday, December 14, 2018","Thursday, December 20, 2018","Standard Class",GM-14455,"Gary Mitchum","Home Office","United States",Chicago,Illinois,60653,Central,FUR-FU-10002963,Furniture,Furnishings,2.032,2018,December,12
3374,CA-2016-161718,"Sunday, December 4, 2016","Saturday, December 10, 2016","Standard Class",SO-20335,"Sean O'Donnell",Consumer,"United States",Hempstead,"New York",11550,East,FUR-FU-10002445,Furniture,Furnishings,28.44,2016,December,12
3404,CA-2018-168739,"Tuesday, May 29, 2018","Tuesday, June 5, 2018","Standard Class",HZ-14950,"Henia Zydlo",Consumer,"United States",Houston,Texas,77095,Central,FUR-FU-10003919,Furniture,Furnishings,65.424,2018,May,5
3409,US-2015-150119,"Thursday, April 23, 2015","Monday, April 27, 2015","Standard Class",LB-16795,"Laurel Beltran","Home Office","United States",Columbus,Ohio,43229,East,FUR-FU-10002191,Furniture,Furnishings,22.336,2015,April,4
3469,CA-2017-146143,"Thursday, December 14, 2017","Tuesday, December 19, 2017","Standard Class",MC-17845,"Michael Chen",Consumer,"United States",Jackson,Mississippi,39212,South,FUR-FU-10002045,Furniture,Furnishings,133.38,2017,December,12
3605,CA-2018-112956,"Tuesday, August 21, 2018","Monday, August 27, 2018","Standard Class",TH-21550,"Tracy Hopkins","Home Office","United States",Columbia,Maryland,21044,East,FUR-FU-10003976,Furniture,Furnishings,25.16,2018,August,8
3606,CA-2018-112956,"Tuesday, August 21, 2018","Monday, August 27, 2018","Standard Class",TH-21550,"Tracy Hopkins","Home Office","United States",Columbia,Maryland,21044,East,FUR-FU-10004960,Furniture,Furnishings,91.92,2018,August,8
3623,CA-2015-159184,"Monday, September 14, 2015","Saturday, September 19, 2015","Standard Class",JC-15775,"John Castell",Consumer,"United States",Macon,Georgia,31204,South,FUR-FU-10002878,Furniture,Furnishings,142.4,2015,September,9
3639,CA-2017-145177,"Friday, November 10, 2017","Tuesday, November 14, 2017","Standard Class",PP-18955,"Paul Prost","Home Office","United States",Springfield,Ohio,45503,East,FUR-FU-10000758,Furniture,Furnishings,148.288,2017,November,11
3659,CA-2016-128083,"Saturday, March 12, 2016","Thursday, March 17, 2016","Standard Class",EB-13750,"Edward Becker",Corporate,"United States",Plantation,Florida,33317,South,FUR-FU-10003194,Furniture,Furnishings,30.88,2016,March,3
